Sentence: #;Word;Tag
;tabletter;FORM
Sentence: 11059;lipistad;NAME
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11060;targocid;NAME
;400;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pu;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;/;FORM
;inf;FORM
;,;O
;op;FORM
;,;O
;+;FORM
;o;FORM
;.;FORM
;o;FORM
Sentence: 11061;airflusan;NAME
;forspiro;NAME
;50;STRENGTH
;+;STRENGTH
;500;STRENGTH
;mikrogram;STRENGTH
;60;PACK
;doser;PACK
;inhalationspulv;FORM
;,;O
;afd;FORM
Sentence: 11062;kineret;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;0;STRENGTH
;,;O
;67;STRENGTH
;ml;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;(;O
;graduerede;O
;);O
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 11063;dorzolamid;NAME
;teva;O
;20;STRENGTH
;mgm;STRENGTH
;5;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opløsning;FORM
Sentence: 11064;oxycodonhydrochlorid;NAME
;actavis;O
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11065;diprolen;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;50;PACK
;g;PACK
;gel;FORM
Sentence: 11066;cefotaxim;NAME
;villerton;O
;0;STRENGTH
;,;O
;5;STRENGTH
;g;STRENGTH
;10;PACK
;htgl;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 11067;ganfort;NAME
;0;STRENGTH
;,;O
;3;STRENGTH
;+;STRENGTH
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;ml;PACK
;(;O
;2;PACK
;care4;O
;);O
;øjendrb;FORM
;.;FORM
;,;O
;opløsning;FORM
Sentence: 11068;ibumetin;NAME
;600;STRENGTH
;mg;STRENGTH
;250;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11069;sevoflo;NAME
;100;STRENGTH
;%;STRENGTH
;250;PACK
;ml;PACK
;(;O
;orifarm;O
;);O
;væske;FORM
;til;FORM
;inhal;FORM
;.;FORM
;damp;FORM
Sentence: 11070;eryseng;NAME
;25;PACK
;doser;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 11071;rosuvastatin;NAME
;sandoz;O
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11072;exelon;NAME
;9;STRENGTH
;,;O
;5;STRENGTH
;mgh;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;depotplastre;FORM
Sentence: 11073;dumirox;NAME
;50;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11074;firazyr;NAME
;30;STRENGTH
;mg;STRENGTH
;3;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 11075;hjerdyl;NAME
;75;STRENGTH
;mg;STRENGTH
;1000;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 11076;dolol;NAME
;retard;NAME
;uno;NAME
;100;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 11077;gliclazid;NAME
;orifarm;O
;30;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabl;FORM
;.;FORM
;m;FORM
;modif;FORM
;udløsn;FORM
Sentence: 11078;budesonid;NAME
;sandoz;O
;32;STRENGTH
;rgd;STRENGTH
;120;PACK
;doser;PACK
;næsespray;FORM
;,;O
;susp;FORM
;.;FORM
Sentence: 11079;questran;NAME
;4;STRENGTH
;g;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;oral;FORM
;sus;FORM
;.;FORM
;endos;FORM
Sentence: 11080;med;NAME
;.;NAME
;luft;O
;air;O
;liquide;O
;100;O
;%;NAME
;100;STRENGTH
;%;STRENGTH
;2;PACK
;,;O
;5;PACK
;l;PACK
;(;O
;stål;O
;.;PACK
;);O
;med;FORM
;.;FORM
;gas;FORM
;,;O
;komprim;FORM
;.;FORM
Sentence: 11081;bonviva;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;ml;PACK
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 11082;metronidazol;NAME
;europharma;O
;10;STRENGTH
;mgg;STRENGTH
;25;PACK
;g;PACK
;creme;FORM
Sentence: 11083;aranesp;NAME
;40;STRENGTH
;mikrogram;STRENGTH
;4;PACK
;x;PACK
;0;PACK
;,;O
;4;PACK
;ml;PACK
;(;O
;m;O
;.;PACK
;saf;PACK
;.;PACK
;dev;PACK
;.;PACK
;);O
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 11084;pantoprazol;NAME
;stada;O
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Sentence: 11085;loxicom;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 11086;nexgard;NAME
;68;STRENGTH
;mg;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 11087;suprim;NAME
;vet;NAME
;.;NAME
;20;STRENGTH
;+;STRENGTH
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5000;PACK
;ml;PACK
;opløsning;FORM
;,;O
;drik;FORM
;.;FORM
;vand;FORM
Sentence: 11088;magnesia;NAME
;dak;O
;500;STRENGTH
;mg;STRENGTH
;250;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11089;votubia;NAME
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11090;toviaz;NAME
;4;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;depottabletter;FORM
Sentence: 11091;doxybactin;NAME
;vet;NAME
;.;NAME
;200;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11092;montelukast;NAME
;actavis;O
;10;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11093;paracetamol;NAME
;orifarm;O
;500;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11094;dicloxacillin;NAME
;bluefish;O
;500;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11095;novomix;NAME
;50;NAME
;flexpen;NAME
;100;STRENGTH
;e;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;3;PACK
;ml;PACK
;(;O
;paranova;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;susp;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 11096;selexid;NAME
;400;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11097;hjercatyl;NAME
;150;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 11098;physioneal;NAME
;40;NAME
;glucose;NAME
;1;NAME
;,;O
;36;NAME
;%;NAME
;w;NAME
;/;NAME
;v;NAME
;13;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;6;PACK
;x;PACK
;1500;PACK
;ml;PACK
;b5246g;PACK
;periton;FORM
;.;FORM
;dialysevæske;FORM
Sentence: 11099;stronghold;NAME
;15;STRENGTH
;mg;STRENGTH
;3;PACK
;stk;PACK
;.;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 11100;combivent;NAME
;2;STRENGTH
;,;O
;5;STRENGTH
;+;STRENGTH
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;behold;STRENGTH
;.;STRENGTH
;20;PACK
;x;PACK
;2;PACK
;,;O
;5;PACK
;ml;PACK
;inh;FORM
;.;FORM
;vsk;FORM
;.;FORM
;neb;FORM
;.;FORM
;opl;FORM
;.;FORM
;end;FORM
;.;FORM
Sentence: 11101;rasilez;NAME
;300;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11102;fungizone;NAME
;50;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 11103;remodulin;NAME
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;20;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 11104;bisoprolol;NAME
;stada;O
;5;STRENGTH
;mg;STRENGTH
;120;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11105;inlyta;NAME
;5;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11106;hydrokortison;NAME
;karo;O
;pharma;O
;1;STRENGTH
;%;STRENGTH
;10;PACK
;ml;PACK
;creme;FORM
Sentence: 11107;aripiprazole;NAME
;accord;O
;10;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11108;eligard;NAME
;45;STRENGTH
;mg;STRENGTH
;1;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 11109;sofradex;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;+;STRENGTH
;5;STRENGTH
;,;O
;0;STRENGTH
;+;STRENGTH
;0;STRENGTH
;,;O
;05;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;8;PACK
;ml;PACK
;øjen;FORM
;-;FORM
;og;FORM
;øredrb;FORM
;.;FORM
;,;O
;opl;FORM
Sentence: 11110;valsartan;NAME
;/;NAME
;hclthiazid;O
;2;O
;care;NAME
;4;O
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11111;toviaz;NAME
;4;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 11112;canaural;NAME
;15;PACK
;ml;PACK
;øredråber;FORM
Sentence: 11113;glimepirid;NAME
;orion;O
;3;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11114;optiray;NAME
;320;STRENGTH
;mg;STRENGTH
;iod;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;100;PACK
;ml;PACK
;inj;FORM
;/;FORM
;inf;FORM
;vsk;FORM
;opl;FORM
;fld;FORM
Sentence: 11115;glucosamin;NAME
;copyfarm;O
;400;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11116;buccolam;NAME
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;1;STRENGTH
;ml;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;mundhulevæske;FORM
;,;O
;opl;FORM
;.;FORM
Sentence: 11117;abacavir;NAME
;/;NAME
;lamivudin;O
;mylan;O
;600;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;300;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11118;escitalopram;NAME
;stada;O
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11119;atorvastatin;NAME
;accord;O
;80;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11120;celebra;NAME
;200;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11121;viread;NAME
;245;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11122;celecoxib;NAME
;stada;O
;100;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11123;fluconazol;NAME
;krka;O
;200;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11124;veloxa;NAME
;50;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;144;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;150;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 11125;capstar;NAME
;vet;NAME
;.;NAME
;til;NAME
;store;NAME
;hunde;NAME
;57;STRENGTH
;mg;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11126;valsartan;NAME
;2;O
;care;NAME
;4;O
;80;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11127;envarsus;NAME
;4;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 11128;droncit;NAME
;vet;NAME
;.;NAME
;9;STRENGTH
;%;STRENGTH
;6;PACK
;.;PACK
;67;PACK
;g;PACK
;oral;FORM
;gel;FORM
Sentence: 11129;mildison;NAME
;lipid;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;15;PACK
;g;PACK
;creme;FORM
Sentence: 11130;levetiracetam;NAME
;teva;O
;1000;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11131;reyataz;NAME
;200;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11132;amaryl;NAME
;3;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11133;suiseng;NAME
;10;PACK
;doser;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 11134;telmisartan;NAME
;stada;O
;40;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11135;xoterna;NAME
;breezhaler;NAME
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;+;PACK
;inh;PACK
;.;PACK
;(;O
;orifa;PACK
;inhal;FORM
;.;FORM
;pulv;FORM
;.;FORM
;,;O
;hård;FORM
;kap;FORM
Sentence: 11136;alprolix;NAME
;250;STRENGTH
;iu;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 11137;aripiprazole;NAME
;sandoz;O
;5;STRENGTH
;mg;STRENGTH
;70;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11138;rabeprazolnatrium;NAME
;krka;O
;20;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Sentence: 11139;lyxumia;NAME
;10;STRENGTH
;mikrg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 11140;lansoprazol;NAME
;stada;O
;30;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterokapsler;FORM
;,;O
;hårde;FORM
Sentence: 11141;pantoprazol;NAME
;takeda;O
;40;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Sentence: 11142;asacol;NAME
;500;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;suppositorier;FORM
Sentence: 11143;pancillin;NAME
;1;STRENGTH
;mill;STRENGTH
;.;STRENGTH
;ie;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11144;bridion;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 11145;dilaterol;NAME
;vet;NAME
;.;NAME
;25;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;355;PACK
;ml;PACK
;syrup;FORM
Sentence: 11146;alterfast;NAME
;180;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11147;oxycodone;NAME
;depot;O
;sandoz;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 11148;nicotinell;NAME
;mint;NAME
;1;STRENGTH
;mg;STRENGTH
;36;PACK
;stk;PACK
;.;PACK
;sugetabletter;FORM
Sentence: 11149;exelon;NAME
;9;STRENGTH
;,;O
;5;STRENGTH
;mgh;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;orifarm;O
;);O
;depotplastre;FORM
Sentence: 11150;sildenafil;NAME
;medical;O
;valley;O
;50;STRENGTH
;mg;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11151;bonyl;NAME
;250;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 11152;alfuzosin;NAME
;orifarm;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11153;fucithalmic;NAME
;1;STRENGTH
;%;STRENGTH
;5;PACK
;g;PACK
;øjendråber;FORM
;,;O
;susp;FORM
;.;FORM
Sentence: 11154;fucithalmic;NAME
;1;STRENGTH
;%;STRENGTH
;5;PACK
;g;PACK
;øjendråber;FORM
;,;O
;susp;FORM
;.;FORM
Sentence: 11155;dazonay;NAME
;125;STRENGTH
;+;STRENGTH
;31;STRENGTH
;,;O
;25;STRENGTH
;+;STRENGTH
;200;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11156;oxynorm;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;250;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Sentence: 11157;entresto;NAME
;97;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;103;STRENGTH
;mg;STRENGTH
;168;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11158;sufenta;NAME
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;amp;PACK
;.;PACK
;a;PACK
;1;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 11159;burinex;NAME
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 11160;efient;NAME
;5;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11161;previcox;NAME
;227;STRENGTH
;mg;STRENGTH
;180;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;tyggetabletter;FORM
Sentence: 11162;haemate;NAME
;500;PACK
;ie;PACK
;+;PACK
;10;PACK
;ml;PACK
;solvens;PACK
;pulv;FORM
;.;FORM
;solv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;/;FORM
;infv;FORM
Sentence: 11163;dotarem;NAME
;279;STRENGTH
;,;O
;3;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;15;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;sprøjte;FORM
;,;O
;i;FORM
;.;FORM
;v;FORM
;.;FORM
Sentence: 11164;irinokabi;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;2;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Sentence: 11165;cialis;NAME
;10;STRENGTH
;mg;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11166;extavia;NAME
;250;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;15;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 11167;hjertemagnyl;NAME
;150;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11168;alk;NAME
;(;O
;225;NAME
;);O
;phleum;NAME
;pratense;NAME
;450;STRENGTH
;.;STRENGTH
;000;STRENGTH
;sq;STRENGTH
;-;STRENGTH
;u;STRENGTH
;/;STRENGTH
;htgl;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;+;PACK
;1;PACK
;htgl;PACK
;.;PACK
;alk;PACK
;diluent;PACK
;inj;FORM
;.;FORM
;substans;FORM
;(;O
;aq;FORM
;-;FORM
;sq;FORM
;);O
Sentence: 11169;brufen;NAME
;sr;NAME
;800;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 11170;haiprex;NAME
;1;STRENGTH
;g;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 11171;enbrel;NAME
;50;STRENGTH
;mg;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;(;O
;abacus;O
;);O
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 11172;fluconazol;NAME
;krka;O
;50;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 11173;translarna;NAME
;1000;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;gran;FORM
;.;FORM
;til;FORM
;oral;FORM
;susp;FORM
;.;FORM
Sentence: 11174;fycompa;NAME
;4;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 11175;phenergan;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Sentence: 11176;carbamazepin;NAME
;paranova;O
;200;STRENGTH
;mg;STRENGTH
;200;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 11177;fosavance;NAME
;70;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;70;STRENGTH
;mikrogram;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;tabletter;FORM
Sentence: 11178;palexia;NAME
;depot;NAME
;250;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 11179;andriol;NAME
;40;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 11180;diazepam;NAME
;alternova;O
;2;STRENGTH
;mg;STRENGTH
