Drug: #;Word;Tag
;(;O
;blister;O
;);O
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;oral;FORM
;sus;FORM
;.;FORM
;endos;FORM
Drug: 8341;sumatriptan;NAME
;bluefish;O
;50;STRENGTH
;mg;STRENGTH
;18;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8342;memantin;NAME
;accord;O
;10;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8343;previcox;NAME
;227;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;tyggetabletter;FORM
Drug: 8344;metex;NAME
;50;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;0;PACK
;,;O
;2;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8345;serdolect;NAME
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8346;emtricit;NAME
;/;NAME
;tenof;NAME
;.;NAME
;disopr;NAME
;.;NAME
;mylan;NAME
;200;STRENGTH
;+;STRENGTH
;245;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8347;yervoy;NAME
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Drug: 8348;optiray;NAME
;350;STRENGTH
;mg;STRENGTH
;iod;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;75;PACK
;ml;PACK
;inj;FORM
;.;FORM
;-;FORM
;/;FORM
;inf;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Drug: 8349;lyrica;NAME
;300;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;europharmad;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8350;nitrazepam;NAME
;accord;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8351;rivastor;NAME
;9;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;24;STRENGTH
;timer;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;depotplastre;FORM
Drug: 8352;baraclude;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8353;rosuvastatin;NAME
;teva;O
;40;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8354;tadalafil;NAME
;actavis;O
;20;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8355;omestad;NAME
;10;STRENGTH
;mg;STRENGTH
;15;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Drug: 8356;diclofenac;NAME
;/;NAME
;misoprostol;NAME
;actavis;NAME
;50;STRENGTH
;+;STRENGTH
;0;STRENGTH
;,;O
;2;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabl;FORM
;.;FORM
;m;FORM
;modif;FORM
;udløsn;FORM
Drug: 8357;finasteride;NAME
;teva;O
;1;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8358;leponex;NAME
;100;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 8359;durogesic;NAME
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;time;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;(;O
;matrix;O
;);O
;depotplastre;FORM
Drug: 8360;emend;NAME
;80;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8361;ramipril;NAME
;aurobindo;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8362;instanyl;NAME
;100;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;10;PACK
;doser;PACK
;næsespray;FORM
;,;O
;opløsning;FORM
Drug: 8363;tasigna;NAME
;150;STRENGTH
;mg;STRENGTH
;112;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8364;carvedilol;NAME
;hexal;O
;12;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8365;equicam;NAME
;15;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;oral;FORM
;suspension;FORM
Drug: 8366;atorvastatin;NAME
;accord;O
;80;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8367;gabamed;NAME
;300;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8368;imraldi;NAME
;40;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Drug: 8369;atorvastatin;NAME
;pfizer;O
;10;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8370;crestor;NAME
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8371;meloxicam;NAME
;stada;O
;15;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8372;eryseng;NAME
;50;PACK
;doser;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Drug: 8373;combigan;NAME
;2;STRENGTH
;+;STRENGTH
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opløsning;FORM
Drug: 8374;cisordinol;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;20;PACK
;ml;PACK
;orale;FORM
;dråber;FORM
;,;O
;opløsn;FORM
Drug: 8375;puregon;NAME
;600;STRENGTH
;ie;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;(;O
;0;PACK
;,;O
;72;PACK
;ml;PACK
;);O
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8376;entecavir;NAME
;stada;O
;1;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8377;medikinet;NAME
;cr;NAME
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kap;FORM
;.;FORM
;m;FORM
;.;FORM
;mod;FORM
;.;FORM
;udløs;FORM
;.;FORM
;hård;FORM
Drug: 8378;linco;NAME
;-;NAME
;spectin;NAME
;vet;NAME
;.;NAME
;220;STRENGTH
;+;STRENGTH
;440;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;150;PACK
;g;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;opl;FORM
;.;FORM
;i;FORM
;drikkev;FORM
Drug: 8379;kodein;NAME
;stærk;O
;dak;O
;8;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;200;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Drug: 8380;velbe;NAME
;10;STRENGTH
;mg;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;a;PACK
;10;PACK
;mg;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Drug: 8381;dalacin;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;30;PACK
;ml;PACK
;kutanopløsning;FORM
Drug: 8382;stronghold;NAME
;30;STRENGTH
;mg;STRENGTH
;3;PACK
;stk;PACK
;.;PACK
;(;O
;paranova;O
;);O
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Drug: 8383;lercanidipine;NAME
;orion;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8384;previcox;NAME
;57;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Drug: 8385;medanef;NAME
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8386;cymbalta;NAME
;30;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterokapsler;FORM
;,;O
;hårde;FORM
Drug: 8387;cipralex;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;15;PACK
;ml;PACK
;orale;FORM
;dråber;FORM
;,;O
;opløsn;FORM
Drug: 8388;pergoveris;NAME
;150;STRENGTH
;+;STRENGTH
;75;STRENGTH
;i;STRENGTH
;.;STRENGTH
;e;STRENGTH
;.;STRENGTH
;1;PACK
;sæt;PACK
;(;O
;paranova;O
;);O
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 8389;omeprazol;NAME
;sandoz;O
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Drug: 8390;fluconazol;NAME
;aurobindo;O
;150;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8391;cimalgex;NAME
;80;STRENGTH
;mg;STRENGTH
;8;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Drug: 8392;risperanne;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;500;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8393;zarator;NAME
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8394;espacox;NAME
;50;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;250;PACK
;ml;PACK
;oral;FORM
;suspension;FORM
Drug: 8395;xultophy;NAME
;100;STRENGTH
;enh;STRENGTH
;+;STRENGTH
;3;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;x;PACK
;3;PACK
;ml;PACK
;(;O
;orifarm;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Drug: 8396;sotalol;NAME
;mylan;O
;160;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 8397;semintra;NAME
;4;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Drug: 8398;quetiapin;NAME
;accord;O
;300;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8399;methotrexate;NAME
;orion;O
;25;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Drug: 8400;desloratadine;NAME
;sandoz;O
;5;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8401;quetiapin;NAME
;amneal;O
;300;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8402;diclofenacnatrium;NAME
;orifarm;O
;100;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 8403;cetirizin;NAME
;actavis;O
;10;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8404;fycompa;NAME
;2;STRENGTH
;mg;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8405;canidryl;NAME
;50;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8406;moxonat;NAME
;0;STRENGTH
;,;O
;4;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8407;escitalopram;NAME
;krka;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8408;nicorette;NAME
;quickmist;NAME
;cool;NAME
;berry;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;2;PACK
;x;PACK
;150;PACK
;doser;PACK
;mundhulespray;FORM
;,;O
;opl;FORM
;.;FORM
Drug: 8409;olanzapine;NAME
;glenmark;O
;europe;O
;5;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;smeltetabletter;FORM
Drug: 8410;accupro;NAME
;20;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8411;keppra;NAME
;1000;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8412;toviaz;NAME
;4;STRENGTH
;mg;STRENGTH
;84;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;depottabletter;FORM
Drug: 8413;zopiclone;NAME
;orion;O
;7;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8414;genta;NAME
;-;NAME
;equine;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8415;cometriq;NAME
;20;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;80;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;+;PACK
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8416;rimadyl;NAME
;vet;NAME
;.;NAME
;100;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tyggetabletter;FORM
Drug: 8417;noropen;NAME
;vet;NAME
;.;NAME
;300;STRENGTH
;.;STRENGTH
;000;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;x;PACK
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Drug: 8418;ebixa;NAME
;10;STRENGTH
;mgm;STRENGTH
;50;PACK
;ml;PACK
;(;O
;europharma;O
;);O
;oral;FORM
;opløsning;FORM
Drug: 8419;cresemba;NAME
;100;STRENGTH
;mg;STRENGTH
;14;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8420;metformin;NAME
;teva;O
;500;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8421;mirtin;NAME
;15;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;smeltetabletter;FORM
Drug: 8422;entecavir;NAME
;teva;O
;1;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8423;reltebon;NAME
;depot;NAME
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 8424;ovestin;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;15;PACK
;g;PACK
;vaginalcreme;FORM
Drug: 8425;forxiga;NAME
;5;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8426;innohep;NAME
;14;STRENGTH
;.;STRENGTH
;000;STRENGTH
;anti;STRENGTH
;-;STRENGTH
;xa;STRENGTH
;ie;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;safety;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Drug: 8427;erybac;NAME
;uno;NAME
;vet;NAME
;.;NAME
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;emulsion;FORM
Drug: 8428;neorecormon;NAME
;30;STRENGTH
;.;STRENGTH
;000;STRENGTH
;ie;STRENGTH
;4;PACK
;x;PACK
;0;PACK
;,;O
;6;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Drug: 8429;esomeprazol;NAME
;sandoz;O
;20;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Drug: 8430;adriamycin;NAME
;2;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8431;prismasol;NAME
;4;NAME
;mmol;NAME
;/;NAME
;l;NAME
;kalium;NAME
;2;PACK
;x;PACK
;5000;PACK
;ml;PACK
;hæmofiltr;FORM
;.;FORM
;/;FORM
;-;FORM
;dial;FORM
;.;FORM
;vsk;FORM
Drug: 8432;drontal;NAME
;comp;NAME
;.;NAME
;vet;NAME
;.;NAME
;150;STRENGTH
;+;STRENGTH
;50;STRENGTH
;+;STRENGTH
;144;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8433;lamotrigin;NAME
;mylan;O
;100;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8434;dukoral;NAME
;2;PACK
;x;PACK
;1;PACK
;dosis;PACK
;(;O
;orifarm;O
;);O
;sus;FORM
;+;FORM
;br;FORM
;.;FORM
;gran;FORM
;.;FORM
;t;FORM
;.;FORM
;or;FORM
;.;FORM
;sus;FORM
Drug: 8435;melovem;NAME
;30;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8436;norodyl;NAME
;vet;NAME
;.;NAME
;50;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8437;methotrexat;NAME
;copharma;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8438;lyrica;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;473;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Drug: 8439;imadrax;NAME
;750;STRENGTH
;mg;STRENGTH
;16;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8440;estradiol;NAME
;sandoz;O
;2;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8441;alprazolam;NAME
;krka;O
;d;NAME
;.;NAME
;d;NAME
;.;NAME
;0;STRENGTH
;,;O
;25;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 8442;somavert;NAME
;10;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;m;PACK
;.;PACK
;sprøjte;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 8443;infusolec;NAME
;2;PACK
;x;PACK
;5000;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8444;penomax;NAME
;200;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8445;risedronatnatrium;NAME
;2;O
;care;NAME
;4;O
;35;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8446;oxapax;NAME
;15;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 8447;heparin;NAME
;leo;O
;5;STRENGTH
;.;STRENGTH
;000;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8448;fentanyl;NAME
;orion;O
;12;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;time;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;depotplastre;FORM
Drug: 8449;pregabalin;NAME
;stada;O
;150;STRENGTH
;mg;STRENGTH
;14;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8450;natriumklorid;NAME
;fres;NAME
;.;NAME
;kabi;NAME
;9;NAME
;mg;NAME
;/;NAME
;ml;NAME
;9;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;htgl;PACK
;.;PACK
;x;PACK
;100;PACK
;ml;PACK
;solv;FORM
;.;FORM
;t;FORM
;parent;FORM
;.;FORM
;anv;FORM
;.;FORM
Drug: 8451;magnesia;NAME
;dak;O
;500;STRENGTH
;mg;STRENGTH
;40;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 8452;duaklir;NAME
;genuair;NAME
;340;STRENGTH
;+;STRENGTH
;12;STRENGTH
;mikrog;STRENGTH
;.;STRENGTH
;60;PACK
;doser;PACK
;(;O
;paranova;O
;);O
;inhalationspulver;FORM
Drug: 8453;vetflurane;NAME
;1000;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;250;PACK
;ml;PACK
;væske;FORM
;til;FORM
;inhal;FORM
;.;FORM
;damp;FORM
Drug: 8454;optison;NAME
;5;PACK
;x;PACK
;3;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Drug: 8455;pregabalin;NAME
;orion;O
;75;STRENGTH
;mg;STRENGTH
;14;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 8456;soolantra;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;60;PACK
;g;PACK
;creme;FORM
Drug: 8457;incruse;NAME
;55;STRENGTH
;rg;STRENGTH
;90;PACK
;doser;PACK
;+;PACK
;inhalator;PACK
;(;O
;paranova;PACK
;inhalationspulv;FORM
;,;O
;afd;FORM
Drug: 8458;diproderm;NAME
;0;STRENGTH
;,;O
;05;STRENGTH
;%;STRENGTH
;120;PACK
;ml;PACK
;(;O
;2;PACK
;x;PACK
;60;PACK
;ml;PACK
;);O
;kutanopløsning;FORM
Drug: 8459;antabus;NAME
;400;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;brusetabletter;FORM
Drug: 8460;baklofen;NAME
;mylan;O
;10;STRENGTH
;mg;STRENGTH
;200;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 8461;prolia;NAME
;60;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;(;O
;abacus;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 8462;nitrolingual;NAME
;0;STRENGTH
;,;O
;4;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;200;PACK
;doser;PACK
;sublingualspray;FORM
Drug: 8463;methotrexat;NAME
;accord;O
;25;STRENGTH
